year,total_pop,TambonID,TambonThaiShort,DistrictThaiShort,ProvinceThai
2019,1431,140121,บ้านรุน,พระนครศรีอยุธยา,พระนครศรีอยุธยา
2019,6676,140201,ท่าเรือ,ท่าเรือ,พระนครศรีอยุธยา
2019,8735,140202,จำปา,ท่าเรือ,พระนครศรีอยุธยา
2019,5783,140203,ท่าหลวง,ท่าเรือ,พระนครศรีอยุธยา
2019,3056,140204,บ้านร่อม,ท่าเรือ,พระนครศรีอยุธยา
2019,4818,140205,ศาลาลอย,ท่าเรือ,พระนครศรีอยุธยา
2019,3172,140206,วังแดง,ท่าเรือ,พระนครศรีอยุธยา
2019,3142,140207,โพธิ์เอน,ท่าเรือ,พระนครศรีอยุธยา
2019,2871,140208,ปากท่า,ท่าเรือ,พระนครศรีอยุธยา
2019,4564,140209,หนองขนาก,ท่าเรือ,พระนครศรีอยุธยา
2019,3911,140210,ท่าเจ้าสนุก,ท่าเรือ,พระนครศรีอยุธยา
2019,4429,140301,นครหลวง,นครหลวง,พระนครศรีอยุธยา
2019,4492,140302,ท่าช้าง,นครหลวง,พระนครศรีอยุธยา
2019,5462,140303,บ่อโพง,นครหลวง,พระนครศรีอยุธยา
2019,3675,140304,บ้านชุ้ง,นครหลวง,พระนครศรีอยุธยา
2019,3524,140305,ปากจั่น,นครหลวง,พระนครศรีอยุธยา
2019,3438,140306,บางระกำ,นครหลวง,พระนครศรีอยุธยา
2019,2251,140307,บางพระครู,นครหลวง,พระนครศรีอยุธยา
2019,1921,140308,แม่ลา,นครหลวง,พระนครศรีอยุธยา
2019,2167,140309,หนองปลิง,นครหลวง,พระนครศรีอยุธยา
2019,2038,140310,คลองสะแก,นครหลวง,พระนครศรีอยุธยา
2019,1291,140311,สามไถ,นครหลวง,พระนครศรีอยุธยา
2019,2082,140312,พระนอน,นครหลวง,พระนครศรีอยุธยา
2019,4572,140401,บางไทร,บางไทร,พระนครศรีอยุธยา
2019,2288,140402,บางพลี,บางไทร,พระนครศรีอยุธยา
2019,2582,140403,สนามชัย,บางไทร,พระนครศรีอยุธยา
2019,740,140404,บ้านแป้ง,บางไทร,พระนครศรีอยุธยา
2019,831,140405,หน้าไม้,บางไทร,พระนครศรีอยุธยา
2019,1558,140406,บางยี่โท,บางไทร,พระนครศรีอยุธยา
2019,1015,140407,แคออก,บางไทร,พระนครศรีอยุธยา
2019,1219,140408,แคตก,บางไทร,พระนครศรีอยุธยา
2019,1532,140409,ช่างเหล็ก,บางไทร,พระนครศรีอยุธยา
2019,1669,140410,กระแชง,บางไทร,พระนครศรีอยุธยา
2019,2023,140411,บ้านกลึง,บางไทร,พระนครศรีอยุธยา
2019,1144,140412,ช้างน้อย,บางไทร,พระนครศรีอยุธยา
2019,1744,140413,ห่อหมก,บางไทร,พระนครศรีอยุธยา
2019,2145,140414,ไผ่พระ,บางไทร,พระนครศรีอยุธยา
2019,2044,140415,กกแก้วบูรพา,บางไทร,พระนครศรีอยุธยา
2019,4703,140416,ไม้ตรา,บางไทร,พระนครศรีอยุธยา
2019,3284,140417,บ้านม้า,บางไทร,พระนครศรีอยุธยา
2019,1464,140418,บ้านเกาะ,บางไทร,พระนครศรีอยุธยา
2019,2371,140419,ราชคราม,บางไทร,พระนครศรีอยุธยา
2019,3595,140420,ช้างใหญ่,บางไทร,พระนครศรีอยุธยา
2019,1430,140421,โพแตง,บางไทร,พระนครศรีอยุธยา
2019,1476,140422,เชียงรากน้อย,บางไทร,พระนครศรีอยุธยา
2019,2740,140423,โคกช้าง,บางไทร,พระนครศรีอยุธยา
2019,1051,140501,บางบาล,บางบาล,พระนครศรีอยุธยา
2019,1568,140502,วัดยม,บางบาล,พระนครศรีอยุธยา
2019,2416,140503,ไทรน้อย,บางบาล,พระนครศรีอยุธยา
2019,2125,140504,สะพานไทย,บางบาล,พระนครศรีอยุธยา
2019,4908,140505,มหาพราหมณ์,บางบาล,พระนครศรีอยุธยา
2019,2525,140506,กบเจา,บางบาล,พระนครศรีอยุธยา
2019,2110,140507,บ้านคลัง,บางบาล,พระนครศรีอยุธยา
2019,3845,140508,พระขาว,บางบาล,พระนครศรีอยุธยา
2019,2573,140509,น้ำเต้า,บางบาล,พระนครศรีอยุธยา
2019,1027,140510,ทางช้าง,บางบาล,พระนครศรีอยุธยา
2019,1553,140511,วัดตะกู,บางบาล,พระนครศรีอยุธยา
2019,863,140512,บางหลวง,บางบาล,พระนครศรีอยุธยา
2019,691,140513,บางหลวงโดด,บางบาล,พระนครศรีอยุธยา
2019,1386,140514,บางหัก,บางบาล,พระนครศรีอยุธยา
2019,1875,140515,บางชะนี,บางบาล,พระนครศรีอยุธยา
2019,3673,140516,บ้านกุ่ม,บางบาล,พระนครศรีอยุธยา
2019,11873,140601,บ้านเลน,บางปะอิน,พระนครศรีอยุธยา
2019,19374,140602,เชียงรากน้อย,บางปะอิน,พระนครศรีอยุธยา
2019,2995,140603,บ้านโพ,บางปะอิน,พระนครศรีอยุธยา
